t1_result,t2_result,t1p1_champion,t1p1_class,t1p2_champion,t1p2_class,t1p3_champion,t1p3_class,t1p4_champion,t1p4_class,t1p5_champion,t1p5_class,t2p1_champion,t2p1_class,t2p2_champion,t2p2_class,t2p3_champion,t2p3_class,t2p4_champion,t2p4_class,t2p5_champion,t2p5_class,t1_totalgold,t2_totalgold,t1_barons,t2_barons,t1_dragons,t2_dragons,t1_heralds,t2_heralds,t1_towers,t2_towers,t1_inhibitors,t2_inhibitors,t1_kills,t2_kills,t1_totalcs,t2_totalcs
0,1,Zac,Tank-Warrior,Maokai,Tank,Yone,Warrior,Varus,Marksman,Alistar,Tank-Support,K'Sante,Tank-Warrior,Rell,Tank-Support,Azir,Mage,Kalista,Marksman,Renata Glasc,Support,66009,70704,0,1,3,2,0,1,5,5,0,0,22,26,1125,1044
1,0,K'Sante,Tank-Warrior,Vi,Warrior,Neeko,Mage,Varus,Marksman,Nautilus,Tank-Support,Jax,Warrior,Sejuani,Tank,Sylas,Mage-Warrior,Seraphine,Mage-Support,Camille,Warrior,76635,70743,2,0,4,2,1,0,8,8,1,1,24,14,1260,1219
1,0,K'Sante,Tank-Warrior,Vi,Warrior,Azir,Mage,Kalista,Marksman,Renata Glasc,Support,Aatrox,Warrior,Nocturne,Assassin,Syndra,Mage,Ezreal,Mage-Marksman,Rakan,Support,77659,70813,1,0,4,3,1,0,8,8,1,1,16,9,1467,1442
0,1,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,Corki,Marksman,Varus,Marksman,Lulu,Support,Gwen,Warrior,Sejuani,Tank,Azir,Mage,Aphelios,Marksman,Milio,Support,63463,70896,2,0,3,3,1,0,4,9,0,1,5,16,1181,1321
1,0,K'Sante,Tank-Warrior,Wukong,Warrior,Karma,Mage-Support,Varus,Marksman,Blitzcrank,Support,Aatrox,Warrior,Xin Zhao,Warrior,Syndra,Mage,Ashe,Marksman,Braum,Tank-Support,79912,70986,2,0,4,3,1,0,10,10,1,1,28,18,1226,1255
0,1,Aatrox,Warrior,Poppy,Tank-Warrior,Corki,Marksman,Xayah,Marksman,Rakan,Support,Yone,Warrior,Nocturne,Assassin,Neeko,Mage,Kalista,Marksman,Ashe,Marksman,62039,70997,0,1,2,4,0,1,2,2,0,0,10,15,1250,1331
1,0,Jax,Warrior,Xin Zhao,Warrior,Orianna,Mage,Lucian,Marksman,Nami,Support,Aatrox,Warrior,Rell,Tank-Support,Azir,Mage,Xayah,Marksman,Rakan,Support,79711,71003,2,0,3,2,1,0,11,11,5,5,18,12,1439,1338
0,1,Lillia,Mage,Vi,Warrior,Azir,Mage,Caitlyn,Marksman,Milio,Support,Udyr,Warrior,Rell,Tank-Support,Taliyah,Mage,Lucian,Marksman,Nami,Support,58076,71024,0,0,1,4,0,0,4,4,0,0,5,12,1118,1223
0,1,Aatrox,Warrior,Graves,Marksman,Azir,Mage,Seraphine,Mage-Support,Senna,Marksman-Support,K'Sante,Tank-Warrior,Brand,Mage,Corki,Marksman,Aphelios,Marksman,Nautilus,Tank-Support,55439,71071,0,1,2,3,1,0,1,1,0,0,7,16,1161,1277
0,1,Jax,Warrior,Lee Sin,Warrior-Assassin,Akali,Assassin,Lucian,Marksman,Nami,Support,Aatrox,Warrior,Xin Zhao,Warrior,LeBlanc,Mage-Assassin,Varus,Marksman,Nautilus,Tank-Support,68866,71159,0,1,2,3,0,1,8,8,1,1,26,21,1115,1182
0,1,Gnar,Warrior,Xin Zhao,Warrior,Sylas,Mage-Warrior,Varus,Marksman,Nautilus,Tank-Support,Aatrox,Warrior,Vi,Warrior,Taliyah,Mage,Xayah,Marksman,Rakan,Support,62434,71208,1,0,3,3,1,0,5,5,0,0,13,22,1128,1225
0,1,Rumble,Mage-Warrior,Maokai,Tank,Tristana,Marksman,Varus,Marksman,Rell,Tank-Support,Udyr,Warrior,Lee Sin,Warrior-Assassin,Neeko,Mage,Xayah,Marksman,Rakan,Support,54111,71237,0,0,1,4,0,0,2,2,0,0,14,37,927,996
0,1,Rumble,Mage-Warrior,Xin Zhao,Warrior,Taliyah,Mage,Varus,Marksman,Ashe,Marksman,Udyr,Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Lucian,Marksman,Milio,Support,69438,71288,1,1,2,4,1,0,6,6,1,1,19,19,1128,1135
1,0,Jax,Warrior,Lee Sin,Warrior-Assassin,Orianna,Mage,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Poppy,Tank-Warrior,Hwei,Mage,Varus,Marksman,Nautilus,Tank-Support,79452,71291,1,1,4,2,1,0,7,7,1,1,15,12,1504,1308
1,0,Udyr,Warrior,Maokai,Tank,Jayce,Warrior,Aphelios,Marksman,Lulu,Support,Aatrox,Warrior,Rell,Tank-Support,Syndra,Mage,Lucian,Marksman,Nami,Support,77137,71348,1,1,5,0,1,0,11,11,2,2,11,8,1339,1283
0,1,Aatrox,Warrior,Maokai,Tank,Tristana,Marksman,Varus,Marksman,Milio,Support,K'Sante,Tank-Warrior,Rell,Tank-Support,Azir,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,73770,71352,2,0,4,2,0,0,7,7,0,0,15,19,1313,1174
0,1,Malphite,Tank,Brand,Mage,Naafiri,Assassin,Aphelios,Marksman,Bard,Support,Aatrox,Warrior,Kha'Zix,Assassin,Corki,Marksman,Jinx,Marksman,Thresh,Tank-Support,57633,71410,0,1,2,4,0,1,3,3,0,0,10,17,1096,1234
0,1,Sion,Warrior,Viego,Warrior,Ryze,Mage,Kai'Sa,Marksman,Maokai,Tank,Gwen,Warrior,Rumble,Mage-Warrior,LeBlanc,Mage-Assassin,Xayah,Marksman,Nautilus,Tank-Support,63170,71493,0,1,4,1,1,0,4,4,0,0,25,30,1074,1059
1,0,Ornn,Warrior,Maokai,Tank,Azir,Mage,Ezreal,Mage-Marksman,Karma,Mage-Support,Rumble,Mage-Warrior,Vi,Warrior,Sylas,Mage-Warrior,Varus,Marksman,Rakan,Support,66580,71547,1,0,0,6,1,0,8,8,1,1,10,26,1106,1128
0,1,Gnar,Warrior,Graves,Marksman,LeBlanc,Mage-Assassin,Varus,Marksman,Renata Glasc,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Sylas,Mage-Warrior,Xayah,Marksman,Milio,Support,64762,71630,0,1,1,4,1,0,4,4,0,0,12,14,1236,1280
0,1,K'Sante,Tank-Warrior,Poppy,Tank-Warrior,Azir,Mage,Lucian,Marksman,Milio,Support,Gwen,Warrior,Xin Zhao,Warrior,Orianna,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,63644,71673,0,1,3,3,0,1,3,3,0,0,9,19,1116,1194
1,0,Aatrox,Warrior,Maokai,Tank,Corki,Marksman,Varus,Marksman,Nautilus,Tank-Support,Rumble,Mage-Warrior,Sejuani,Tank,Tristana,Marksman,Ezreal,Mage-Marksman,Rell,Tank-Support,76665,71697,1,1,4,2,0,1,7,7,2,2,24,6,1305,1326
0,1,Udyr,Warrior,Sejuani,Tank,Taliyah,Mage,Draven,Marksman,Ashe,Marksman,Darius,Tank-Warrior,Dr. Mundo,Tank-Warrior,Azir,Mage,Miss Fortune,Marksman,Nautilus,Tank-Support,61266,71753,0,0,3,3,0,0,4,4,0,0,9,21,1100,1244
0,1,Rumble,Mage-Warrior,Xin Zhao,Warrior,Tristana,Marksman,Nilah,Marksman-Warrior,Seraphine,Mage-Support,Udyr,Warrior,Vi,Warrior,Orianna,Mage,Varus,Marksman,Ashe,Marksman,63686,71813,1,0,1,5,0,1,5,5,0,0,13,22,1128,1182
0,1,Akali,Assassin,Sejuani,Tank,K'Sante,Tank-Warrior,Varus,Marksman,Ashe,Marksman,Olaf,Warrior,Rell,Tank-Support,Sylas,Mage-Warrior,Xayah,Marksman,Rakan,Support,62828,72079,0,1,2,3,1,0,4,4,0,0,7,17,1263,1281
0,1,Zac,Tank-Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Varus,Marksman,Ashe,Marksman,Yone,Warrior,Ivern,Mage,Corki,Marksman,Jhin,Marksman,Pyke,Support,66574,72086,1,0,1,4,1,0,8,8,1,1,15,17,1127,1237
0,1,Rumble,Mage-Warrior,Nocturne,Assassin,LeBlanc,Mage-Assassin,Kai'Sa,Marksman,Alistar,Tank-Support,Udyr,Warrior,Wukong,Warrior,Orianna,Mage,Varus,Marksman,Rakan,Support,63279,72202,1,0,0,4,0,0,5,5,0,0,13,25,1126,1145
1,0,Aatrox,Warrior,Maokai,Tank,Azir,Mage,Lucian,Marksman,Nami,Support,Irelia,Warrior,Rell,Tank-Support,Orianna,Mage,Xayah,Marksman,Rakan,Support,76939,72256,1,0,4,2,0,1,11,11,4,4,22,14,1198,1274
0,1,Rumble,Mage-Warrior,Brand,Mage,Tristana,Marksman,Aphelios,Marksman,Milio,Support,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,Akali,Assassin,Senna,Marksman-Support,Tahm Kench,Tank-Support,59672,72310,0,0,1,4,0,0,1,1,0,0,5,14,1221,1198
0,1,Ornn,Warrior,Xin Zhao,Warrior,Azir,Mage,Ashe,Marksman,Nautilus,Tank-Support,Sion,Warrior,Trundle,Warrior,Kog'Maw,Marksman,Varus,Marksman,Rakan,Support,63500,72327,0,2,1,4,0,1,3,7,0,1,11,22,1231,1197
0,1,Shen,Tank,Viego,Warrior,Neeko,Mage,Ezreal,Mage-Marksman,Rell,Tank-Support,Gwen,Warrior,Xin Zhao,Warrior,Hwei,Mage,Varus,Marksman,Nautilus,Tank-Support,58839,72501,0,1,1,4,0,1,3,3,0,0,9,17,1171,1261
0,1,Rumble,Mage-Warrior,Poppy,Tank-Warrior,LeBlanc,Mage-Assassin,Varus,Marksman,Blitzcrank,Support,Aatrox,Warrior,Vi,Warrior,Karma,Mage-Support,Kalista,Marksman,Nautilus,Tank-Support,61602,72502,0,1,1,5,0,1,4,4,0,0,10,15,1174,1256
1,0,Varus,Marksman,Ivern,Mage,Azir,Mage,Xayah,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Vi,Warrior,Corki,Marksman,Aphelios,Marksman,Rell,Tank-Support,78217,72552,3,0,3,3,1,0,10,10,2,2,23,17,1193,1234
1,0,K'Sante,Tank-Warrior,Sejuani,Tank,Viktor,Mage,Senna,Marksman-Support,Yasuo,Warrior,Rumble,Mage-Warrior,Maokai,Tank,Tristana,Marksman,Jhin,Marksman,Nautilus,Tank-Support,81284,72750,4,0,3,3,1,0,10,4,3,0,18,24,1183,1274
0,1,K'Sante,Tank-Warrior,Jarvan IV,Tank-Warrior,Corki,Marksman,Kalista,Marksman,Blitzcrank,Support,Garen,Tank-Warrior,Xin Zhao,Warrior,Orianna,Mage,Ashe,Marksman,Alistar,Tank-Support,63853,72779,0,1,3,3,1,0,3,3,0,0,9,12,1240,1286
0,1,Darius,Tank-Warrior,Jax,Warrior,Hwei,Mage,Ezreal,Mage-Marksman,Rell,Tank-Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Karma,Mage-Support,Varus,Marksman,Rakan,Support,65750,73009,0,1,1,4,0,1,6,6,0,0,16,27,1063,1136
1,0,K'Sante,Tank-Warrior,Maokai,Tank,LeBlanc,Mage-Assassin,Kalista,Marksman,Renata Glasc,Support,Jax,Warrior,Sejuani,Tank,Azir,Mage,Varus,Marksman,Rakan,Support,77800,73036,1,0,3,4,0,0,9,9,2,2,13,14,1418,1438
0,1,K'Sante,Tank-Warrior,Sejuani,Tank,Orianna,Mage,Zeri,Marksman,Yuumi,Support,Gnar,Warrior,Vi,Warrior,Syndra,Mage,Lucian,Marksman,Milio,Support,66296,73203,1,0,2,3,0,1,4,9,0,1,5,13,1350,1452
0,1,K'Sante,Tank-Warrior,Rell,Tank-Support,Azir,Mage,Varus,Marksman,Ashe,Marksman,Jax,Warrior,Sejuani,Tank,Akali,Assassin,Kalista,Marksman,Senna,Marksman-Support,59932,73217,0,0,2,4,0,0,3,3,0,0,10,22,1178,1276
1,0,K'Sante,Tank-Warrior,Rell,Tank-Support,Azir,Mage,Xayah,Marksman,Rakan,Support,Aatrox,Warrior,Vi,Warrior,Hwei,Mage,Senna,Marksman-Support,Nautilus,Tank-Support,80597,73228,2,0,3,4,1,0,10,10,2,2,30,17,1151,1235
0,1,K'Sante,Tank-Warrior,Rell,Tank-Support,Orianna,Mage,Xayah,Marksman,Rakan,Support,Gwen,Warrior,Lee Sin,Warrior-Assassin,Neeko,Mage,Lucian,Marksman,Milio,Support,70498,73239,2,1,2,4,1,0,8,7,0,1,14,14,1216,1302
0,1,Rumble,Mage-Warrior,Xin Zhao,Warrior,Azir,Mage,Aphelios,Marksman,Lulu,Support,Udyr,Warrior,Vi,Warrior,Orianna,Mage,Lucian,Marksman,Milio,Support,74144,73254,2,0,2,4,1,0,10,10,1,1,18,20,1164,1269
0,1,K'Sante,Tank-Warrior,Sejuani,Tank,Azir,Mage,Varus,Marksman,Renata Glasc,Support,Kayle,Mage,Maokai,Tank,Tristana,Marksman,Kalista,Marksman,Nautilus,Tank-Support,68623,73257,2,0,4,2,1,0,8,7,2,1,13,17,1164,1277
1,0,Rumble,Mage-Warrior,Poppy,Tank-Warrior,Azir,Mage,Xayah,Marksman,Rakan,Support,Ornn,Warrior,Graves,Marksman,Neeko,Mage,Kalista,Marksman,Rell,Tank-Support,76310,73305,1,1,2,4,0,1,9,9,2,2,9,18,1311,1231
0,1,K'Sante,Tank-Warrior,Sejuani,Tank,Akali,Assassin,Varus,Marksman,Rakan,Support,Jayce,Warrior,Vi,Warrior,Azir,Mage,Jhin,Marksman,Ashe,Marksman,63366,73392,0,1,2,4,1,0,3,3,0,0,15,18,1207,1314
0,1,Jax,Warrior,Maokai,Tank,Orianna,Mage,Kalista,Marksman,Renata Glasc,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Senna,Marksman-Support,Lee Sin,Warrior-Assassin,63590,73488,0,1,3,2,1,0,3,3,0,0,9,16,1255,1267
0,1,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Ziggs,Mage,Leona,Tank,Jax,Warrior,Rell,Tank-Support,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,62192,73581,0,1,1,4,0,1,3,3,0,0,13,24,1155,1218
1,0,Rumble,Mage-Warrior,Sejuani,Tank,Tristana,Marksman,Miss Fortune,Marksman,Nautilus,Tank-Support,Jax,Warrior,Maokai,Tank,Corki,Marksman,Varus,Marksman,Braum,Tank-Support,78376,73759,2,0,2,4,0,0,9,9,2,2,18,23,1262,1207
1,0,Jax,Warrior,Maokai,Tank,Azir,Mage,Zeri,Marksman,Yuumi,Support,Aatrox,Warrior,Sejuani,Tank,Corki,Marksman,Lucian,Marksman,Milio,Support,79901,73767,2,0,2,4,0,1,11,11,3,3,13,14,1429,1352
1,0,Jax,Warrior,Xin Zhao,Warrior,Neeko,Mage,Lucian,Marksman,Nami,Support,Gragas,Mage-Warrior,Lee Sin,Warrior-Assassin,Sylas,Mage-Warrior,Draven,Marksman,Milio,Support,78223,73784,2,1,4,0,0,0,10,8,2,2,22,14,1230,1153
0,1,Aatrox,Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Nocturne,Assassin,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,62434,73823,0,1,1,4,0,1,2,2,0,0,10,23,1213,1290
0,1,Gwen,Warrior,Viego,Warrior,Neeko,Mage,Ashe,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Brand,Mage,Jayce,Warrior,Xayah,Marksman,Rakan,Support,73952,73871,1,1,4,2,0,1,5,5,0,0,18,18,1339,1235
0,1,Rumble,Mage-Warrior,Xin Zhao,Warrior,Azir,Mage,Lucian,Marksman,Milio,Support,Aatrox,Warrior,Sejuani,Tank,Taliyah,Mage,Varus,Marksman,Nautilus,Tank-Support,65369,73903,0,1,2,4,1,0,4,4,0,0,12,24,1195,1161
1,0,Ornn,Warrior,Viego,Warrior,Syndra,Mage,Varus,Marksman,Rakan,Support,Trundle,Warrior,Vi,Warrior,Orianna,Mage,Ezreal,Mage-Marksman,Leona,Tank,86337,73931,3,0,2,4,0,1,8,8,1,1,34,10,1290,1411
1,0,Gnar,Warrior,Rumble,Mage-Warrior,Azir,Mage,Senna,Marksman-Support,Maokai,Tank,K'Sante,Tank-Warrior,Sejuani,Tank,Hwei,Mage,Ezreal,Mage-Marksman,Bard,Support,72605,74042,0,1,3,3,0,1,10,10,3,3,12,20,1302,1289
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Jayce,Warrior,Kalista,Marksman,Neeko,Mage,Renekton,Warrior,Rell,Tank-Support,Corki,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,80404,74214,1,0,4,2,0,0,9,9,2,2,20,8,1448,1397
0,1,Maokai,Tank,Brand,Mage,Smolder,Marksman,Ezreal,Mage-Marksman,Braum,Tank-Support,Aatrox,Warrior,Taliyah,Mage,Yasuo,Warrior,Draven,Marksman,Nautilus,Tank-Support,52401,74255,0,1,0,5,0,1,0,0,0,0,9,20,1003,1254
0,1,Jax,Warrior,Maokai,Tank,Azir,Mage,Draven,Marksman,Pyke,Support,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,Corki,Marksman,Kalista,Marksman,Renata Glasc,Support,61142,74339,0,1,1,4,0,1,2,2,0,0,10,22,1222,1291
0,1,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Kalista,Marksman,Nautilus,Tank-Support,Jax,Warrior,Rell,Tank-Support,Taliyah,Mage,Draven,Marksman,Renata Glasc,Support,61767,74353,1,0,2,4,0,0,4,4,0,0,3,17,1334,1389
0,1,Gragas,Mage-Warrior,Nocturne,Assassin,Orianna,Mage,Varus,Marksman,Neeko,Mage,K'Sante,Tank-Warrior,Jax,Warrior,Akali,Assassin,Xayah,Marksman,Rakan,Support,64666,74372,0,0,2,4,0,0,3,3,0,0,18,23,1111,1219
0,1,Vayne,Marksman,Rell,Tank-Support,Orianna,Mage,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Aphelios,Marksman,Blitzcrank,Support,66638,74391,0,1,4,2,1,0,5,5,0,0,10,11,1288,1278
0,1,Fiora,Warrior,Lillia,Mage,Hwei,Mage,Aphelios,Marksman,Rakan,Support,Jax,Warrior,Maokai,Tank,Corki,Marksman,Jinx,Marksman,Rell,Tank-Support,70694,74420,0,1,2,3,1,0,7,7,2,2,25,21,1126,1144
1,0,Aatrox,Warrior,Brand,Mage,LeBlanc,Mage-Assassin,Aphelios,Marksman,Lulu,Support,Renekton,Warrior,Maokai,Tank,Azir,Mage,Lucian,Marksman,Milio,Support,79227,74527,1,1,3,4,0,1,9,9,1,1,9,8,1508,1337
0,1,Jax,Warrior,Trundle,Warrior,Neeko,Mage,Aphelios,Marksman,Rell,Tank-Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Varus,Marksman,Rakan,Support,68077,74571,1,1,0,5,0,1,6,11,1,4,6,21,1292,1252
1,0,K'Sante,Tank-Warrior,Viego,Warrior,Hwei,Mage,Jhin,Marksman,Maokai,Tank,Garen,Tank-Warrior,Xin Zhao,Warrior,Neeko,Mage,Ezreal,Mage-Marksman,Nautilus,Tank-Support,82939,74683,0,1,4,3,0,1,9,9,2,2,37,14,1320,1359
1,0,Rumble,Mage-Warrior,Jax,Warrior,LeBlanc,Mage-Assassin,Varus,Marksman,Rakan,Support,Udyr,Warrior,Xin Zhao,Warrior,Azir,Mage,Aphelios,Marksman,Renata Glasc,Support,79763,75027,1,0,3,4,0,0,8,8,1,1,8,3,1607,1519
0,1,Jax,Warrior,Sejuani,Tank,Azir,Mage,Ezreal,Mage-Marksman,Bard,Support,Poppy,Tank-Warrior,Vi,Warrior,Sylas,Mage-Warrior,Xayah,Marksman,Rakan,Support,65379,75047,0,2,3,3,0,1,4,10,0,3,8,13,1369,1374
0,1,Aatrox,Warrior,Xin Zhao,Warrior,Karma,Mage-Support,Ezreal,Mage-Marksman,Alistar,Tank-Support,Jax,Warrior,Maokai,Tank,Azir,Mage,Samira,Marksman,Nautilus,Tank-Support,69298,75109,1,1,4,2,1,0,5,5,0,0,12,13,1306,1315
0,1,Malphite,Tank,Jarvan IV,Tank-Warrior,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,Gnar,Warrior,Xin Zhao,Warrior,Neeko,Mage,Aphelios,Marksman,Rell,Tank-Support,70485,75144,1,0,0,6,1,0,5,5,0,0,19,23,1138,1132
0,1,Udyr,Warrior,Sejuani,Tank,Azir,Mage,Varus,Marksman,Tahm Kench,Tank-Support,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Ezreal,Mage-Marksman,Rakan,Support,62340,75213,0,0,2,4,0,0,2,2,0,0,5,14,1346,1354
0,1,Gragas,Mage-Warrior,Vi,Warrior,Azir,Mage,Varus,Marksman,Caitlyn,Marksman,Jax,Warrior,Jarvan IV,Tank-Warrior,Corki,Marksman,Lucian,Marksman,Milio,Support,68768,75340,1,2,3,3,1,0,4,10,0,2,12,11,1246,1412
0,1,Jax,Warrior,Karthus,Mage,Twisted Fate,Mage-Assassin,Kalista,Marksman,Amumu,Tank,Ornn,Warrior,Trundle,Warrior,Neeko,Mage,Lucian,Marksman,Milio,Support,72934,75403,1,0,3,4,0,1,7,7,0,0,14,27,1242,1246
0,1,Gwen,Warrior,Xin Zhao,Warrior,Taliyah,Mage,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Vi,Warrior,Azir,Mage,Aphelios,Marksman,Nautilus,Tank-Support,64648,75416,0,1,1,5,1,0,5,5,0,0,15,20,1176,1257
0,1,Aatrox,Warrior,Poppy,Tank-Warrior,Azir,Mage,Xayah,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Rell,Tank-Support,Corki,Marksman,Kalista,Marksman,Renata Glasc,Support,66691,75537,0,1,2,4,0,1,4,4,0,0,8,13,1311,1366
0,1,Garen,Tank-Warrior,Xin Zhao,Warrior,Karma,Mage-Support,Senna,Marksman-Support,Maokai,Tank,K'Sante,Tank-Warrior,Jax,Warrior,Annie,Mage,Varus,Marksman,Blitzcrank,Support,62151,75642,0,1,1,4,0,1,5,5,0,0,7,26,1144,1212
0,1,Aatrox,Warrior,Trundle,Warrior,Corki,Marksman,Lucian,Marksman,Nami,Support,K'Sante,Tank-Warrior,Maokai,Tank,Akali,Assassin,Aphelios,Marksman,Milio,Support,72840,75747,1,0,3,3,0,0,5,5,0,0,6,13,1445,1387
0,1,Gnar,Warrior,Rell,Tank-Support,Ziggs,Mage,Varus,Marksman,Ashe,Marksman,K'Sante,Tank-Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Xayah,Marksman,Bard,Support,69810,75840,0,1,2,4,1,0,5,5,0,0,11,16,1308,1302
0,1,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,Gwen,Warrior,Viego,Warrior,Akali,Assassin,Xayah,Marksman,Rell,Tank-Support,65218,75948,0,1,3,3,0,1,3,3,0,0,9,22,1337,1368
0,1,Gnar,Warrior,Nocturne,Assassin,Hwei,Mage,Varus,Marksman,Rell,Tank-Support,K'Sante,Tank-Warrior,Vi,Warrior,Orianna,Mage,Ziggs,Mage,Rakan,Support,75527,75983,1,0,2,4,0,1,7,7,0,0,14,20,1296,1323
1,0,Jax,Warrior,Maokai,Tank,LeBlanc,Mage-Assassin,Lucian,Marksman,Nami,Support,Aatrox,Warrior,Vi,Warrior,Lissandra,Mage,Caitlyn,Marksman,Milio,Support,81345,76156,1,0,3,4,1,0,11,11,2,2,17,12,1354,1363
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Akali,Assassin,Lucian,Marksman,Milio,Support,Poppy,Tank-Warrior,Brand,Mage,Corki,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,81706,76270,2,0,4,3,0,0,8,8,1,1,17,8,1443,1387
1,0,K'Sante,Tank-Warrior,Vi,Warrior,Hwei,Mage,Vayne,Marksman,Lulu,Support,Udyr,Warrior,Xin Zhao,Warrior,Orianna,Mage,Smolder,Marksman,Nautilus,Tank-Support,78194,76321,0,1,5,2,0,1,8,8,1,1,29,13,1283,1236
0,1,Rumble,Mage-Warrior,Xin Zhao,Warrior,Ahri,Mage,Varus,Marksman,Renata Glasc,Support,Udyr,Warrior,Jarvan IV,Tank-Warrior,LeBlanc,Mage-Assassin,Xayah,Marksman,Rakan,Support,68723,76368,1,0,3,3,1,0,4,4,0,0,19,31,1227,1154
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Kalista,Marksman,Senna,Marksman-Support,Aatrox,Warrior,Nocturne,Assassin,Neeko,Mage,Varus,Marksman,Ashe,Marksman,80203,76373,2,0,3,4,0,1,8,8,1,1,17,15,1378,1392
0,1,Aatrox,Warrior,Kha'Zix,Assassin,Hwei,Mage,Varus,Marksman,Rell,Tank-Support,Zac,Tank-Warrior,Brand,Mage,Yone,Warrior,Ezreal,Mage-Marksman,Nautilus,Tank-Support,63386,76419,0,1,3,3,1,0,2,2,0,0,14,31,1144,1214
0,1,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Ziggs,Mage,Bard,Support,Ornn,Warrior,Brand,Mage,Yone,Warrior,Aphelios,Marksman,Nautilus,Tank-Support,68116,76532,0,1,0,5,0,1,4,4,0,0,20,23,1185,1269
0,1,Rumble,Mage-Warrior,Maokai,Tank,Tristana,Marksman,Varus,Marksman,Renata Glasc,Support,Yasuo,Warrior,Rell,Tank-Support,Neeko,Mage,Nilah,Marksman-Warrior,Senna,Marksman-Support,75370,76587,2,0,3,3,0,1,3,3,0,0,20,22,1274,1150
1,0,K'Sante,Tank-Warrior,Poppy,Tank-Warrior,LeBlanc,Mage-Assassin,Aphelios,Marksman,Nautilus,Tank-Support,Udyr,Warrior,Brand,Mage,Tristana,Marksman,Kalista,Marksman,Rell,Tank-Support,82086,76633,2,1,2,4,1,0,9,4,2,0,18,18,1353,1387
1,0,Rumble,Mage-Warrior,Xin Zhao,Warrior,LeBlanc,Mage-Assassin,Varus,Marksman,Nautilus,Tank-Support,Aatrox,Warrior,Vi,Warrior,Orianna,Mage,Lucian,Marksman,Milio,Support,88739,76784,3,0,4,4,1,0,10,10,2,2,29,20,1264,1304
1,0,K'Sante,Tank-Warrior,Poppy,Tank-Warrior,Azir,Mage,Jhin,Marksman,Alistar,Tank-Support,Gwen,Warrior,Lee Sin,Warrior-Assassin,Akali,Assassin,Varus,Marksman,Rakan,Support,76864,77160,2,1,3,3,1,0,8,9,1,2,19,18,1297,1408
0,1,Udyr,Warrior,Xin Zhao,Warrior,Orianna,Mage,Ezreal,Mage-Marksman,Ashe,Marksman,Jax,Warrior,Vi,Warrior,Neeko,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,65590,77276,0,0,1,4,0,0,4,4,0,0,14,25,1214,1193
0,1,Gragas,Mage-Warrior,Jax,Warrior,Azir,Mage,Lucian,Marksman,Nami,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Akali,Assassin,Aphelios,Marksman,Milio,Support,66367,77314,1,2,2,4,0,1,4,9,0,1,9,20,1282,1340
0,1,Jax,Warrior,Xin Zhao,Warrior,Corki,Marksman,Varus,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Ashe,Marksman,Blitzcrank,Support,70690,77325,1,1,2,4,0,1,3,3,0,0,12,22,1331,1277
